"fecha_hora","organizacion_o_reparticion","puesto_o_area_recomendada","idioma_recomendado","correo","recomendacion","plantilla_thunderbird","estado","detalle","archivo_eml"
"2026-07-31T02:29:04-03:00","Zoomlion Argentina","Sistemas de diagnóstico, electrónica, telemetría, redes, software técnico, automatización y tecnología para maquinaria móvil","español-industrial","rrhh@zoomlionargentina.com.ar","Directo — Enviar CV indicando área tecnológica y provincia de interés.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/022900_953435_rrhh@zoomlionargentina.com.ar_espanol-industrial_f2d7d2e78da3.eml"
"2026-07-31T02:32:18-03:00","Central Autos","Sistemas, infraestructura, redes, Linux, seguridad informática, datos y automatización de procesos comerciales y de posventa","español-industrial","rrhh@centralchevrolet.com.ar","Directo — Enviar CV directamente al canal laboral.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/023214_955053_rrhh@centralchevrolet.com.ar_espanol-industrial_9f554e301891.eml"
"2026-07-31T02:32:30-03:00","Automotores Mega","Infraestructura, redes, sistemas de concesionaria, desarrollo, ciberseguridad, electrónica y tecnología para vehículos comerciales","español-industrial","carolina@automotoresmega.com.ar","Directo — El sitio identifica el correo como canal de Recursos Humanos para futuras búsquedas.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/023228_064402_carolina@automotoresmega.com.ar_espanol-industrial_d82c56fdb98e.eml"
"2026-07-31T02:32:44-03:00","Repuestos Pesados","Sistemas, infraestructura, redes, Linux, integración de sucursales, comercio electrónico, datos y ciberseguridad","español-industrial","rrhh@repuestospesados.com.ar","Directo — Enviar CV directamente a Recursos Humanos.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/023240_957607_rrhh@repuestospesados.com.ar_espanol-industrial_2117868d5a3a.eml"
"2026-07-31T02:32:57-03:00","Euroamérica — Logística automotriz","Infraestructura IT, redes, sistemas logísticos, automatización, trazabilidad, ciberseguridad y desarrollo de plataformas","español-industrial","postulantes@euroamerica.com.ar","Directo — Enviar CV indicando el perfil tecnológico en el asunto.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/023254_299127_postulantes@euroamerica.com.ar_espanol-industrial_26a577c4bda5.eml"
"2026-07-31T02:33:09-03:00","Euroamérica — Recursos Humanos","Sistemas, infraestructura tecnológica, redes, automatización y seguridad aplicada a logística de vehículos","español-industrial","rrhh@euroamerica.com.ar","Directo — Correo alternativo de Recursos Humanos; realizar un envío separado.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/023307_032809_rrhh@euroamerica.com.ar_espanol-industrial_44a47e04d980.eml"
"2026-07-31T02:33:22-03:00","Moniport","Tecnología portuaria y logística automotriz, redes, infraestructura, sistemas de monitoreo, automatización y ciberseguridad","español-industrial","rrhh@moniport.com.ar","Directo — Enviar CV indicando el sector tecnológico de interés.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/023319_449523_rrhh@moniport.com.ar_espanol-industrial_2d1ba43dab14.eml"
"2026-07-31T02:33:35-03:00","LIBECOM","Sistemas embebidos, microcontroladores, electrónica, conectividad, desarrollo de hardware y software para aplicaciones automotrices","español-industrial","rrhh@libecom.com.ar","Directo — Enviar CV directamente a Recursos Humanos.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/023332_189753_rrhh@libecom.com.ar_espanol-industrial_ade8102a7548.eml"
"2026-07-31T02:33:47-03:00","Zoomlion Argentina","Sistemas de diagnóstico, electrónica, telemetría, redes, software técnico, automatización y tecnología para maquinaria móvil","español-industrial","rrhh@zoomlionargentina.com.ar","Directo — Enviar CV indicando área tecnológica y provincia de interés.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/023345_102113_rrhh@zoomlionargentina.com.ar_espanol-industrial_7259e7f3b73d.eml"
"2026-07-31T02:41:12-03:00","Gregarious, Inc.","Desarrollo backend con Python/Django, APIs, bases de datos e integración técnica de IA","ingles","careers@greg.app","Directo — Enviar CV en inglés para la búsqueda de Senior Backend Developer.","CV Submission","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/024109_483623_careers@greg.app_ingles_c3a7fd05361a.eml"
"2026-07-31T02:41:25-03:00","Alpenbridge Group","Infraestructura, DevOps, automatización, seguridad, Linux, Python y operación de plataformas","ingles","jobs@alpenbridge.com","Directo — Enviar CV en inglés indicando interés en infraestructura y seguridad.","CV Submission","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/024122_778419_jobs@alpenbridge.com_ingles_6109b36c9d2b.eml"
"2026-07-31T02:41:38-03:00","Looi Consulting LLC","Backend, Linux, Python, APIs, bases de datos, sistemas distribuidos e infraestructura","ingles","marieumali@looiconsulting.com","Directo — Enviar CV en inglés para posiciones de ingeniería de software e infraestructura.","CV Submission","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/024135_744625_marieumali@looiconsulting.com_ingles_3ef88af6a718.eml"
"2026-07-31T02:41:50-03:00","Centro Nacional de Ciberseguridad","Criptografía, ciberseguridad, protección de infraestructura crítica, seguridad de comunicaciones y políticas técnicas","español-industrial","ciberseguridad@cnc.gob.ar","Derivación — Solicitar que el CV sea remitido al área de personal o equipo técnico competente.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/024148_409360_ciberseguridad@cnc.gob.ar_espanol-industrial_4e53e778256c.eml"
"2026-07-31T12:54:50-03:00","Oracle Argentina — Reclutamiento regional","Cloud, infraestructura, bases de datos, seguridad, Linux, arquitectura, desarrollo, datos, IA y consultoría tecnológica","ingles","maria.cristina.rey@oracle.com","Directo — Canal utilizado por reclutamiento de Oracle Argentina; enviar CV tecnológico en inglés.","CV Submission","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/125447_312069_maria.cristina.rey@oracle.com_ingles_9063b6e324d5.eml"
"2026-07-31T12:55:03-03:00","Huawei Argentina — Reclutamiento","Telecomunicaciones, redes, infraestructura ICT, cloud, ciberseguridad, software, electrónica y operaciones técnicas","ingles","linjiacai@huawei.com","Probable — Correo oficial utilizado por reclutamiento de la oficina argentina; enviar CV en inglés con presentación breve.","CV Submission","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/125500_728112_linjiacai@huawei.com_ingles_b3d4d2dd5634.eml"
"2026-07-31T12:55:16-03:00","Huawei Enterprise Argentina — Equipo ICT","Infraestructura, almacenamiento, cloud, redes, ciberseguridad, arquitectura de soluciones y tecnología empresarial","ingles","guido.ignacio.crespin@huawei.com","Derivación — Contacto técnico oficial de Huawei Argentina; solicitar remisión del CV a Recursos Humanos o al equipo tecnológico compatible.","CV Submission","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/125513_745475_guido.ignacio.crespin@huawei.com_ingles_04dae67da256.eml"
"2026-07-31T12:55:28-03:00","Softtek Argentina — Talent Acquisition","Desarrollo backend, integración de sistemas, APIs, arquitectura, datos, automatización, infraestructura y seguridad","español-industrial","camila.gomez@softtek.com","Directo — Reclutadora IT de Softtek Argentina; enviar CV para búsquedas tecnológicas compatibles.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/125526_219277_camila.gomez@softtek.com_espanol-industrial_0969c3fcc155.eml"
"2026-07-31T12:55:41-03:00","Stefanini Argentina — Talent Acquisition","Infraestructura, redes, Linux, virtualización, ciberseguridad, datos, desarrollo y operaciones tecnológicas","español-industrial","ascuevas@stefanini.com","Probable — Reclutamiento tecnológico regional; enviar CV y solicitar consideración para posiciones compatibles en Argentina.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/125538_807645_ascuevas@stefanini.com_espanol-industrial_d665cc893b6d.eml"
"2026-07-31T12:55:54-03:00","SLE TechSolutions","Desarrollo y soporte SAP, integración, infraestructura, outsourcing tecnológico y soluciones para manufactura","español-industrial","rrhh@sle.com.ar","Directo — Enviar CV directamente al canal laboral permanente.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/125551_371597_rrhh@sle.com.ar_espanol-industrial_58b71077d404.eml"
"2026-07-31T12:56:07-03:00","Implementar Consultores — Selección IT","Desarrollo, infraestructura, Linux, redes, seguridad, datos, DevOps y perfiles tecnológicos para empresas clientes","español-industrial","implementar-rrhh@implementar.com.ar","Directo — Incorporarse a la base de selección especializada en profesionales IT.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/125604_757174_implementar-rrhh@implementar.com.ar_espanol-industrial_7f2e3461cace.eml"
"2026-07-31T12:56:20-03:00","Cambalache Technologies","Desarrollo de software, integración, Salesforce, arquitectura, automatización y plataformas empresariales","español-industrial","empleos@c-tech.com.ar","Directo — Enviar CV espontáneamente; la empresa declara conservar candidaturas para futuras búsquedas.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/125617_587967_empleos@c-tech.com.ar_espanol-industrial_350c57b7dd00.eml"
"2026-07-31T12:56:32-03:00","Legado IT","Desarrollo, infraestructura, soporte, consultoría tecnológica, sistemas y trabajo remoto","español-industrial","rrhh@legadoit.com.ar","Directo — Enviar CV directamente a Recursos Humanos.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/125630_498239_rrhh@legadoit.com.ar_espanol-industrial_2c1638e100e9.eml"
"2026-07-31T12:56:45-03:00","Alions Consultores — Selección tecnológica","Backend, telecomunicaciones, Business Intelligence, infraestructura, datos y posiciones IT para empresas clientes","español-industrial","rrhh@alions.com.ar","Directo — Incorporarse a la base de candidatos tecnológicos.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/125642_821725_rrhh@alions.com.ar_espanol-industrial_0bbcd2c56087.eml"
"2026-07-31T13:00:30-03:00","Alions Consultores — Selección tecnológica","Backend, telecomunicaciones, Business Intelligence, infraestructura, datos y posiciones IT para empresas clientes","español-industrial","rrhh@alions.com.ar","Directo — Incorporarse a la base de candidatos tecnológicos.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/130027_997275_rrhh@alions.com.ar_espanol-industrial_eb3f6754c625.eml"
"2026-07-31T16:46:27-03:00","Alions Consultores — Selección tecnológica","Backend, telecomunicaciones, Business Intelligence, infraestructura, datos y posiciones IT para empresas clientes","español-industrial","rrhh@alions.com.ar","Directo — Incorporarse a la base de candidatos tecnológicos.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/164623_635867_rrhh@alions.com.ar_espanol-industrial_d7877ff46a5b.eml"
"2026-07-31T16:46:40-03:00","Geopagos — Talent","Backend, APIs, infraestructura de pagos, seguridad, datos, automatización, integración y plataformas financieras","español-industrial","talent@geopagos.com","Directo — Enviar CV directamente al equipo de Talent.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/164637_536800_talent@geopagos.com_espanol-industrial_1047bd1e9af7.eml"
"2026-07-31T16:46:53-03:00","Azumo — Recursos Humanos","Python Engineer, backend Python, IA aplicada, NLP, APIs y software de datos","ingles","hr@azumo.co","Probable — Correo oficial del área de Recursos Humanos; enviar CV en inglés y solicitar consideración para Python Engineer.","CV Submission","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/164650_449829_hr@azumo.co_ingles_5e4524486978.eml"
"2026-07-31T16:47:06-03:00","Flux IT — Contacto institucional","Python Developer, backend, datos, APIs, automatización y soluciones para finanzas, seguros y logística","español-industrial","info@fluxitsoft.com","Derivación — Solicitar que el CV sea remitido al equipo de People o selección tecnológica.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/164703_085263_info@fluxitsoft.com_espanol-industrial_9b41f4075a7a.eml"
"2026-07-31T16:47:19-03:00","NUTHOST","Administración de servidores Linux, infraestructura de hosting, redes, automatización, hardening y soporte de entornos productivos","español-industrial","rrhh@nuthost.com","Directo — Postular a la búsqueda de Administración de Servidores Linux.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/164716_886256_rrhh@nuthost.com_espanol-industrial_540b8aaf35f3.eml"
"2026-07-31T16:47:32-03:00","Plan-IT","Administración Linux/Unix, infraestructura, servidores, redes, automatización y soporte de plataformas","español-industrial","personas@plan-it.com.ar","Directo — Enviar CV directamente al Departamento de Personas.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/164729_568033_personas@plan-it.com.ar_espanol-industrial_d3c5f9c708e4.eml"
"2026-07-31T16:47:45-03:00","RP Consultoría","Administración de redes e infraestructura, Linux, datacenter, VPN, seguridad de redes y servidores","español-industrial","rrhh@rpconsultoria.com.ar","Directo — Enviar CV indicando la referencia Administración de Redes.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/164742_246468_rrhh@rpconsultoria.com.ar_espanol-industrial_167b4ec55c4e.eml"
"2026-07-31T16:47:58-03:00","Implementar Consultores — Selección IT","Administración Unix/Linux, infraestructura, servidores, automatización y operaciones tecnológicas","español-industrial","implementar-rrhh@implementar.com.ar","Directo — Incorporarse a la base de selección IT para búsquedas Linux/Unix.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/164755_088668_implementar-rrhh@implementar.com.ar_espanol-industrial_8da713522acf.eml"
"2026-07-31T16:48:12-03:00","VACH — Selección tecnológica","SysAdmin Linux, DevOps, VoIP, NOC, redes y servicios de alta disponibilidad","español-industrial","rrhh@vach.ar","Directo — Enviar CV indicando la referencia Linux, SysAdmin, DevOps o NOC.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/164808_497908_rrhh@vach.ar_espanol-industrial_e78e64e4a320.eml"
"2026-07-31T16:48:24-03:00","HN Patagonia","SysAdmin Linux, monitoreo, observabilidad, automatización y administración de infraestructura","español-industrial","cv@hnpatagonia.com.ar","Probable — Canal de selección IT publicado; enviar CV para búsquedas Linux e infraestructura.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/164822_043693_cv@hnpatagonia.com.ar_espanol-industrial_6b7dd7498221.eml"
"2026-07-31T16:48:37-03:00","BD Capital Humano","Soporte de aplicaciones e infraestructura con Linux, Windows, SQL, redes y Docker","español-industrial","rrhh@bdcapitalhumano.com.ar","Probable — Consultora de selección; enviar CV para futuras posiciones Linux e infraestructura.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/164834_644262_rrhh@bdcapitalhumano.com.ar_espanol-industrial_df9e7f344994.eml"
"2026-07-31T16:48:49-03:00","Estudio Plan & Asociados — Auditores y Consultores Tributarios","Infraestructura interna, redes, Linux, administración de hardware y software, automatización, bases de datos y ciberseguridad","español-industrial","rrhh@estudioplan.com.ar","Directo — Enviar CV directamente a Recursos Humanos, orientado a soporte e infraestructura tecnológica interna.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/164847_130673_rrhh@estudioplan.com.ar_espanol-industrial_167fd6341cf5.eml"
"2026-07-31T16:49:03-03:00","Estudio Verino","Sistemas de gestión contable, infraestructura, redes, seguridad, automatización, soporte y administración tecnológica","español-industrial","rrhh@estudioverino.com.ar","Directo — Enviar CV directamente para futuras necesidades de sistemas e infraestructura.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/164859_890838_rrhh@estudioverino.com.ar_espanol-industrial_a436be28a828.eml"
"2026-07-31T16:49:16-03:00","Estudio Contable Schiavo","Infraestructura IT, soporte, redes, administración de sistemas, seguridad informática y automatización de procesos","español-industrial","rrhh@estudiocontableschiavo.com.ar","Directo — Enviar CV directamente, indicando interés en tecnología y sistemas internos.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/164913_551020_rrhh@estudiocontableschiavo.com.ar_espanol-industrial_fccfa91ddbea.eml"
"2026-07-31T16:49:30-03:00","Estudio Tonnelier","Sistemas contables, infraestructura, redes, bases de datos, seguridad, integración y automatización","español-industrial","rrhh@estudiotonnelier.com.ar","Directo — Enviar CV directamente para consideración en funciones tecnológicas o administrativas especializadas.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/164926_352138_rrhh@estudiotonnelier.com.ar_espanol-industrial_18097cc167f2.eml"
"2026-07-31T16:49:42-03:00","O&G Outsourcing & Gestión","Automatización, infraestructura, sistemas de gestión, seguridad, análisis de datos e integración tecnológica","español-industrial","rrhh@ogsa.com.ar","Directo — Enviar CV directamente, destacando automatización y transformación tecnológica de procesos profesionales.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/164940_028907_rrhh@ogsa.com.ar_espanol-industrial_02d494e65566.eml"
"2026-07-31T16:49:55-03:00","Estudio Kelman & Asociados","Infraestructura, redes, sistemas contables, seguridad de la información, soporte y automatización","español-industrial","estudio@kelman.com","Probable — Canal publicado junto a la recepción de CV; enviar presentación breve solicitando consideración para necesidades IT internas.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/164952_848842_estudio@kelman.com_espanol-industrial_d8685a4347af.eml"
"2026-07-31T16:50:08-03:00","Estudio Jurídico Torrandel","Infraestructura de oficina, redes, hardware, software jurídico, seguridad documental, backups y soporte tecnológico","español-industrial","torrandelabogados@estudiotorrandel.com.ar","Probable — El estudio recibe CV mediante su sección laboral; enviar CV solicitando consideración para soporte o infraestructura interna.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/165005_621342_torrandelabogados@estudiotorrandel.com.ar_espanol-industrial_d4b88dc33409.eml"
"2026-07-31T16:50:21-03:00","RCTZZ — Estudio Jurídico","Infraestructura corporativa, redes, ciberseguridad, gestión documental, sistemas jurídicos, automatización y continuidad operativa","español-industrial","estudio@rctzz.com.ar","Derivación — Solicitar que el CV sea remitido a Administración, Recursos Humanos o al responsable de Tecnología.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/165018_239426_estudio@rctzz.com.ar_espanol-industrial_104865179a0e.eml"
"2026-07-31T16:50:35-03:00","Chinni, Seleme Bugner y Asociados — Outsourcing","Sistemas de gestión, infraestructura, automatización, seguridad, bases de datos y soporte de servicios profesionales","español-industrial","croverano@csbya.com.ar","Derivación — Contacto oficial del área de Outsourcing; solicitar remisión del CV a RR.HH. o Administración de Sistemas.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/165031_097975_croverano@csbya.com.ar_espanol-industrial_4fd82b81f3ad.eml"
"2026-07-31T16:50:48-03:00","T.A. Gas Technology","Automatización, instrumentación, control, redes industriales, software técnico, infraestructura y ciberseguridad OT","español-industrial","rrhh@ta.com.ar","Directo — Enviar CV directamente al canal oficial de Recursos Humanos.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/165045_631121_rrhh@ta.com.ar_espanol-industrial_4e518e8f371e.eml"
"2026-07-31T16:51:00-03:00","PROILDE","Infraestructura tecnológica, automatización, sistemas eléctricos, instrumentación, redes, Linux y software para operaciones industriales","español-industrial","rrhh@proilde.com","Directo — Enviar CV directamente al canal laboral publicado.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/165058_296219_rrhh@proilde.com_espanol-industrial_245badccd5ff.eml"
"2026-07-31T16:51:13-03:00","El Fortín Construcciones","Infraestructura IT, automatización, telecomunicaciones, sistemas de operación, redes industriales y seguridad OT","español-industrial","rrhh@fortincp.com.ar","Directo — Enviar CV directamente y consultar por oportunidades en Oil & Gas.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/165110_993133_rrhh@fortincp.com.ar_espanol-industrial_ae1549ea0a33.eml"
"2026-07-31T16:51:26-03:00","BS Proyectos Industriales","Automatización, control, infraestructura, redes, sistemas, telecomunicaciones y tecnología para petróleo, gas y petroquímica","español-industrial","rrhh@bspi.com.ar","Directo — Enviar CV directamente o consultar por búsquedas compatibles.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/165123_844864_rrhh@bspi.com.ar_espanol-industrial_bbba2407bf6e.eml"
"2026-07-31T16:51:39-03:00","Petroplastic","Electrónica, automatización, control de equipos, sistemas embebidos, instrumentación, software técnico y comunicaciones industriales","español-industrial","rrhh@petroplastic.com.ar","Directo — Enviar CV directamente a Recursos Humanos.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/165136_766240_rrhh@petroplastic.com.ar_espanol-industrial_726787b993d9.eml"
"2026-07-31T16:51:52-03:00","Cominter","Infraestructura, redes, Linux, automatización, sistemas industriales, telecomunicaciones y ciberseguridad","español-industrial","rrhh@cominterba.com","Directo — Enviar CV directamente al canal “Trabajá con nosotros”.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/165149_446805_rrhh@cominterba.com_espanol-industrial_0dc368919312.eml"
"2026-07-31T16:52:05-03:00","HIDROFRAC","Sistemas de monitoreo, infraestructura, redes, automatización, telemetría, software y ciberseguridad aplicada a Water Management","español-industrial","rrhh@hidrofrac.com.ar","Directo — Enviar CV directamente para consideración en áreas tecnológicas y operativas.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/165202_744521_rrhh@hidrofrac.com.ar_espanol-industrial_29bd1275eab2.eml"
"2026-07-31T16:52:18-03:00","El Nuevo Faro SRL","Seguridad de la información, infraestructura, redes, automatización, control, sistemas de gestión y tecnología industrial","español-industrial","rrhh@enf-srl.com.ar","Directo — Enviar CV directamente a Recursos Humanos.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/165215_678253_rrhh@enf-srl.com.ar_espanol-industrial_01541978239d.eml"
"2026-07-31T16:52:30-03:00","Polar Offshore","Telecomunicaciones, infraestructura, sistemas logísticos, redes, seguridad, automatización y tecnología para operaciones petroleras y marítimas","español-industrial","rrhh@polaroffshore.com","Directo — Enviar CV directamente al área de Recursos Humanos.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/165228_294646_rrhh@polaroffshore.com_espanol-industrial_2bcb8db0a7f7.eml"
"2026-07-31T16:52:44-03:00","Bolsareco SRL","Infraestructura, redes, sistemas de gestión, automatización, monitoreo, ciberseguridad y tecnología para servicios ambientales e industriales","español-industrial","rrhh@bolsareco.com.ar","Directo — Enviar CV directamente mediante el correo laboral publicado.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/165240_873824_rrhh@bolsareco.com.ar_espanol-industrial_5941e5fa105f.eml"
"2026-07-31T16:52:56-03:00","ZLT Inversiones","Tecnología e infraestructura para Oil & Gas, minería y logística; sistemas, redes, automatización, datos y ciberseguridad","español-industrial","rrhh@somoszlt.com","Directo — Enviar CV directamente al canal de Recursos Humanos.","Enviar CV","ERROR","SMTPServerDisconnected: Connection unexpectedly closed","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/165254_346798_rrhh@somoszlt.com_espanol-industrial_40e2dfb1f0a9.eml"
